provincia,macro_sector,anio,vab,participacion_pct
La Pampa,"Administración pública, salud y educación",2015,842.563519231885,14.06795829714574
La Pampa,Servicios financieros e inmobiliarios,2015,545.4738358276709,9.107566372685413
La Pampa,Transporte y comunicaciones,2015,321.656120275608,5.3705682512627195
La Pampa,Resto / no clasificado,2015,297.2761828884184,4.963505834458016
La Pampa,Industria manufacturera,2015,291.2433046175743,4.862777191466966
La Pampa,Construcción,2015,180.60564910643475,3.0155029049614135
La Pampa,Otros servicios,2015,137.2632638621013,2.2918318057522162
La Pampa,Hotelería y gastronomía,2015,60.32885481774956,1.0072876338918322
La Pampa,Comercio,2016,1377.6668252629684,22.22934574317936
La Pampa,"Agro, pesca y silvicultura",2016,1239.4227540511831,19.99870826279661
La Pampa,"Administración pública, salud y educación",2016,881.0906417050262,14.21683976588622
La Pampa,Minería y energía,2016,820.1711587284464,13.233873329626398
La Pampa,Servicios financieros e inmobiliarios,2016,534.3397694518942,8.621840391060902
La Pampa,Transporte y comunicaciones,2016,335.3920439440185,5.411718978512878
La Pampa,Resto / no clasificado,2016,306.23366285447906,4.941233863632485
La Pampa,Industria manufacturera,2016,286.16373280135065,4.6173954681573965
La Pampa,Construcción,2016,213.6097594593517,3.4467006899385364
La Pampa,Otros servicios,2016,140.27575393122623,2.2634197008606716
La Pampa,Hotelería y gastronomía,2016,63.14794603920211,1.0189238063485433
La Pampa,Comercio,2017,1383.09436880182,22.985558741860174
La Pampa,"Agro, pesca y silvicultura",2017,1055.800094466371,17.546275683301268
La Pampa,"Administración pública, salud y educación",2017,893.7602827168753,14.853346194538608
La Pampa,Minería y energía,2017,771.128988785004,12.815344396654607
La Pampa,Servicios financieros e inmobiliarios,2017,576.0477741050232,9.573301900780168
La Pampa,Transporte y comunicaciones,2017,348.4471403423237,5.7908212146869795
La Pampa,Resto / no clasificado,2017,298.36401460993824,4.958492883038146
La Pampa,Industria manufacturera,2017,287.9916329220811,4.786114921015371
La Pampa,Construcción,2017,197.18773531112572,3.2770506303881146
La Pampa,Otros servicios,2017,140.48203874055108,2.334662208511888
La Pampa,Hotelería y gastronomía,2017,64.92781089770436,1.0790312252246723
La Pampa,Comercio,2018,1393.9019825132264,23.55666556641592
La Pampa,"Agro, pesca y silvicultura",2018,976.5474566692486,16.503457298349346
La Pampa,"Administración pública, salud y educación",2018,928.6363553210008,15.693769238831415
La Pampa,Minería y energía,2018,724.1466243426822,12.237933559670306
La Pampa,Servicios financieros e inmobiliarios,2018,588.249122184279,9.94129287057048
La Pampa,Transporte y comunicaciones,2018,335.8623356937809,5.6760065037203145
La Pampa,Resto / no clasificado,2018,300.3246622960152,5.075426909357238
La Pampa,Industria manufacturera,2018,286.96425836869577,4.849638746992595
La Pampa,Construcción,2018,177.17450551294738,2.994213815334761
La Pampa,Otros servicios,2018,138.65542535083557,2.343249041133915
La Pampa,Hotelería y gastronomía,2018,66.76684986072691,1.1283464496237081
La Pampa,Comercio,2019,1359.0435222711562,22.435863212635468
La Pampa,"Agro, pesca y silvicultura",2019,1164.375674474974,19.22217569381745
La Pampa,"Administración pública, salud y educación",2019,1008.7403078731892,16.65285856827706
La Pampa,Minería y energía,2019,718.4202378109059,11.86008977680009
La Pampa,Servicios financieros e inmobiliarios,2019,530.542927699252,8.7585043151522
La Pampa,Transporte y comunicaciones,2019,343.066657717359,5.663539451996296
La Pampa,Resto / no clasificado,2019,294.6690213521469,4.864563752167217
La Pampa,Industria manufacturera,2019,288.43125216665845,4.761587111681315
La Pampa,Construcción,2019,148.07500102281384,2.4445063117675967
La Pampa,Otros servicios,2019,133.5124620855286,2.204099638786581
La Pampa,Hotelería y gastronomía,2019,68.58330329010482,1.132212166918726
La Pampa,Comercio,2020,1275.66473913331,23.44112675024313
La Pampa,"Agro, pesca y silvicultura",2020,1094.6121433105066,20.114173580693024
La Pampa,"Administración pública, salud y educación",2020,893.2313254038685,16.413676786508436
La Pampa,Minería y energía,2020,623.115643843895,11.450134458782497
La Pampa,Servicios financieros e inmobiliarios,2020,515.6945295934393,9.47620519856945
La Pampa,Transporte y comunicaciones,2020,264.320166624432,4.857046164573183
La Pampa,Resto / no clasificado,2020,262.0430897494481,4.81520347188983
La Pampa,Industria manufacturera,2020,259.24590789994284,4.763803529360824
La Pampa,Construcción,2020,128.0615069839741,2.353209213165197
La Pampa,Otros servicios,2020,91.709943591983,1.6852268045426189
La Pampa,Hotelería y gastronomía,2020,34.2951226849328,0.6301940416718197
La Pampa,Comercio,2021,1494.5618517977182,25.426154026340622
La Pampa,"Agro, pesca y silvicultura",2021,1053.2052612244745,17.917598499543534
La Pampa,"Administración pública, salud y educación",2021,1011.0370707036475,17.200214400715524
La Pampa,Minería y energía,2021,603.2153639872599,10.262169302225066
La Pampa,Servicios financieros e inmobiliarios,2021,505.4788294250908,8.599431705390689
La Pampa,Industria manufacturera,2021,313.664448921924,5.33619975732895
La Pampa,Resto / no clasificado,2021,308.38371741416444,5.246361593370368
La Pampa,Transporte y comunicaciones,2021,265.1401888882585,4.510683363914962
La Pampa,Construcción,2021,162.0202797426856,2.7563613932559288
La Pampa,Otros servicios,2021,111.05794585487236,1.8893673980494226
La Pampa,Hotelería y gastronomía,2021,50.28427531916291,0.8554585598649402
La Pampa,Comercio,2022,1668.3768794479645,25.872066102851505
La Pampa,"Agro, pesca y silvicultura",2022,1240.6307691543198,19.238867227297348
La Pampa,"Administración pública, salud y educación",2022,1066.1775379447117,16.533563896071353
La Pampa,Minería y energía,2022,632.7145283901392,9.811711193312995
La Pampa,Servicios financieros e inmobiliarios,2022,502.61222957337077,7.7941722807417975
La Pampa,Resto / no clasificado,2022,345.3678920229562,5.355732893623507
La Pampa,Industria manufacturera,2022,342.73098966161865,5.314841586006092
La Pampa,Transporte y comunicaciones,2022,289.8363555873784,4.494587190184151
La Pampa,Construcción,2022,179.54036454906228,2.784191172249024
La Pampa,Otros servicios,2022,117.79121511272785,1.8266269098263093
La Pampa,Hotelería y gastronomía,2022,62.78577459055672,0.9736395478359191
La Pampa,Comercio,2023,1686.2416130947652,27.52696276063242
La Pampa,"Agro, pesca y silvicultura",2023,991.1817151392672,16.180493916042998
La Pampa,"Administración pública, salud y educación",2023,946.6017787540424,15.45275108297695
La Pampa,Minería y energía,2023,608.2307519609432,9.929031005451419
La Pampa,Servicios financieros e inmobiliarios,2023,489.67980539657054,7.993752296888428
La Pampa,Resto / no clasificado,2023,364.60626950421135,5.951995920985193
La Pampa,Industria manufacturera,2023,338.513704296869,5.52604920895163
La Pampa,Transporte y comunicaciones,2023,291.0302006703701,4.750907244762936
La Pampa,Construcción,2023,223.5047592749258,3.648591718771227
La Pampa,Otros servicios,2023,121.07358846674819,1.9764594439723466
La Pampa,Hotelería y gastronomía,2023,65.11738897470211,1.0630054005644476
La Pampa,Comercio,2024,1599.569492613754,26.01493882409695
La Pampa,"Agro, pesca y silvicultura",2024,1247.8745910125024,20.295073952860232
La Pampa,"Administración pública, salud y educación",2024,973.3951812463936,15.831019664183083
La Pampa,Minería y energía,2024,550.6237620042816,8.955186723540752
La Pampa,Servicios financieros e inmobiliarios,2024,488.10497135889807,7.938399068170715
La Pampa,Resto / no clasificado,2024,341.13966378201764,5.548197514857932
La Pampa,Industria manufacturera,2024,315.06533394080844,5.124132102988904
La Pampa,Transporte y comunicaciones,2024,296.30891416182027,4.819083078634147
La Pampa,Construcción,2024,159.67826995755388,2.59696152225033
La Pampa,Otros servicios,2024,116.4954809240211,1.8946490437061387
La Pampa,Hotelería y gastronomía,2024,60.40186008392938,0.9823585047108163
La Rioja,Industria manufacturera,2004,716.4991240978976,28.428550709145537
La Rioja,"Administración pública, salud y educación",2004,588.8007497870312,23.361859644948375
La Rioja,Comercio,2004,401.69374917943225,15.93801127457343
La Rioja,Servicios financieros e inmobiliarios,2004,189.59890152833162,7.522719575244046
La Rioja,Resto / no clasificado,2004,122.00224897825908,4.840685780425805
La Rioja,Construcción,2004,121.95677068560474,4.838881337258457
La Rioja,"Agro, pesca y silvicultura",2004,115.89539392946644,4.598383965128287
La Rioja,Transporte y comunicaciones,2004,104.72170504748055,4.155045278022858
La Rioja,Otros servicios,2004,66.42678053280522,2.635616758359239
La Rioja,Hotelería y gastronomía,2004,56.980891123755484,2.2608320070223193
La Rioja,Minería y energía,2004,35.77419973324369,1.4194136698716493
La Rioja,Industria manufacturera,2005,784.1803908542379,28.844273686019214
La Rioja,"Administración pública, salud y educación",2005,529.8097267917732,19.487833334431798
La Rioja,Comercio,2005,451.26744027071743,16.59883580942205
La Rioja,Servicios financieros e inmobiliarios,2005,198.70761496552464,7.309003000340384
La Rioja,Construcción,2005,187.06410253018012,6.880723151381407
La Rioja,Resto / no clasificado,2005,131.62491656299028,4.84152009094046
La Rioja,"Agro, pesca y silvicultura",2005,131.23783211117882,4.8272820788735045
La Rioja,Transporte y comunicaciones,2005,120.38935560755769,4.428245799726145
La Rioja,Otros servicios,2005,74.47663430285277,2.739451850746878
La Rioja,Hotelería y gastronomía,2005,70.03850896179131,2.576205608576778
La Rioja,Minería y energía,2005,39.87269849685438,1.4666255895413907
La Rioja,Industria manufacturera,2006,809.035663771623,28.37015499319061
La Rioja,"Administración pública, salud y educación",2006,504.2691634707784,17.683020621438203
La Rioja,Comercio,2006,481.1148515230466,16.871076911002138
La Rioja,Servicios financieros e inmobiliarios,2006,210.5271020732485,7.3824761794077185
La Rioja,Construcción,2006,199.44514977218657,6.993869448596132
La Rioja,Resto / no clasificado,2006,154.09953429683023,5.403751488529753
La Rioja,Transporte y comunicaciones,2006,152.9799329827592,5.364490842512372
La Rioja,"Agro, pesca y silvicultura",2006,122.8317711644902,4.307296380210496
La Rioja,Hotelería y gastronomía,2006,91.66268962095387,3.2143017027408294
La Rioja,Otros servicios,2006,81.84326087762366,2.8699674195101377
La Rioja,Minería y energía,2006,43.9048170316053,1.5395940128616195
La Rioja,Industria manufacturera,2007,868.7631066029397,27.76596865370555
La Rioja,"Administración pública, salud y educación",2007,582.7146795265987,18.623762223347235
La Rioja,Comercio,2007,529.733367907923,16.93046122281488
La Rioja,Servicios financieros e inmobiliarios,2007,223.08601719099184,7.129906085245515
La Rioja,Transporte y comunicaciones,2007,188.67300167421382,6.0300542351196444
La Rioja,Construcción,2007,186.18091897268727,5.950406412085818
La Rioja,Resto / no clasificado,2007,183.6754138021512,5.870329602311026
La Rioja,"Agro, pesca y silvicultura",2007,134.74680947263494,4.306554525126696
La Rioja,Hotelería y gastronomía,2007,103.07718527790045,3.294382408260405
La Rioja,Otros servicios,2007,83.59736424758216,2.6718006066199553
La Rioja,Minería y energía,2007,44.629493928602834,1.4263740253632629
La Rioja,Industria manufacturera,2008,842.6517734625825,27.327552278521125
La Rioja,"Administración pública, salud y educación",2008,587.887446015417,19.06543772981919
La Rioja,Comercio,2008,522.1371388787059,16.933127548801007
La Rioja,Servicios financieros e inmobiliarios,2008,237.62603058816447,7.706312355994674
La Rioja,Resto / no clasificado,2008,194.59440608153287,6.3107786309512734
La Rioja,Transporte y comunicaciones,2008,177.51696845703006,5.75695012887727
La Rioja,Construcción,2008,156.95306769702626,5.090054157413112
La Rioja,"Agro, pesca y silvicultura",2008,124.2971357478905,4.031008516439971
La Rioja,Hotelería y gastronomía,2008,105.64950974569025,3.426258143279965
La Rioja,Otros servicios,2008,86.84847632045798,2.8165327027138893
La Rioja,Minería y energía,2008,47.36256055986408,1.5359878071885187
La Rioja,Industria manufacturera,2009,788.683009825897,26.535504281698895
La Rioja,"Administración pública, salud y educación",2009,592.4254559934616,19.93235308514152
La Rioja,Comercio,2009,493.3748957658374,16.599763778310873
La Rioja,Servicios financieros e inmobiliarios,2009,242.23684907312128,8.1501400000794
La Rioja,Resto / no clasificado,2009,180.33809985460417,6.067535830271869
La Rioja,Transporte y comunicaciones,2009,172.73990379806753,5.811891976556899
La Rioja,Construcción,2009,153.67342030471545,5.170393747139642
La Rioja,"Agro, pesca y silvicultura",2009,110.22393561633676,3.7085212678014607
La Rioja,Hotelería y gastronomía,2009,101.79427405616136,3.424902478457075
La Rioja,Otros servicios,2009,86.95423364089766,2.9256043433714165
La Rioja,Minería y energía,2009,49.736143156198466,1.6733892111709565
La Rioja,Industria manufacturera,2010,886.1511869693982,26.99315382037065
La Rioja,"Administración pública, salud y educación",2010,627.0110182138534,19.099455161366553
La Rioja,Comercio,2010,553.3459677122728,16.85553553612183
La Rioja,Servicios financieros e inmobiliarios,2010,250.978373443779,7.645081267817913
La Rioja,Construcción,2010,198.99864534223104,6.061720756859662
La Rioja,Resto / no clasificado,2010,195.83190406269412,5.965258284400311
La Rioja,Transporte y comunicaciones,2010,185.64751429093667,5.655030409385173
La Rioja,Hotelería y gastronomía,2010,124.04972443105576,3.7786930065441693
La Rioja,"Agro, pesca y silvicultura",2010,114.05100549833776,3.4741208724362798
La Rioja,Otros servicios,2010,90.26606120768976,2.749604932845737
La Rioja,Minería y energía,2010,56.54244479033513,1.7223459518517108
La Rioja,Industria manufacturera,2011,954.6979428799152,27.587136947594185
La Rioja,"Administración pública, salud y educación",2011,629.7660788255625,18.197842774335456
La Rioja,Comercio,2011,621.9789612341215,17.97282471388581
La Rioja,Servicios financieros e inmobiliarios,2011,264.5406342050154,7.644217480978833
La Rioja,Resto / no clasificado,2011,208.5096364132992,6.025134900023853
La Rioja,Transporte y comunicaciones,2011,191.1362630027325,5.523110531904648
La Rioja,Construcción,2011,180.1654285533996,5.206095171559204
La Rioja,Hotelería y gastronomía,2011,131.86361433952175,3.8103565785588964
La Rioja,"Agro, pesca y silvicultura",2011,122.75771265167432,3.5472306770447535
La Rioja,Otros servicios,2011,94.39176995569231,2.7275628945405916
La Rioja,Minería y energía,2011,60.85532686170512,1.7584873295737624
La Rioja,Industria manufacturera,2012,886.2832222240074,26.587130554525842
La Rioja,"Administración pública, salud y educación",2012,659.7183816332615,19.790534562630814
La Rioja,Comercio,2012,581.2653435898652,17.43706434842003
La Rioja,Servicios financieros e inmobiliarios,2012,277.62608719787795,8.328354684577953
La Rioja,Transporte y comunicaciones,2012,196.76730558765112,5.902715871562455
La Rioja,Resto / no clasificado,2012,193.56616110108445,5.806686471192357
La Rioja,Construcción,2012,160.5368437986077,4.815857863330191
La Rioja,Hotelería y gastronomía,2012,128.37472602017166,3.8510439044925606
La Rioja,"Agro, pesca y silvicultura",2012,98.96349146639363,2.968752202198057
La Rioja,Otros servicios,2012,96.2524660939124,2.887425619783555
La Rioja,Minería y energía,2012,54.15057948994417,1.6244339172861944
La Rioja,Industria manufacturera,2013,917.2193399378662,26.284824500101642
La Rioja,"Administración pública, salud y educación",2013,694.5789319651512,19.90460136766064
La Rioja,Comercio,2013,604.4492767646799,17.321748972333317
La Rioja,Servicios financieros e inmobiliarios,2013,285.9456174108639,8.194365342020497
La Rioja,Transporte y comunicaciones,2013,209.13228109997402,5.993119711574242
La Rioja,Resto / no clasificado,2013,204.08921447936947,5.848600167237234
La Rioja,Construcción,2013,186.4523284128577,5.343178579617904
La Rioja,Hotelería y gastronomía,2013,130.19164640304817,3.7309119292177444
La Rioja,"Agro, pesca y silvicultura",2013,102.55269434503892,2.938860374503787
La Rioja,Otros servicios,2013,95.57367049459413,2.7388619563463688
La Rioja,Minería y energía,2013,59.35452341999828,1.7009270993866228
La Rioja,Industria manufacturera,2014,834.1196600814014,24.779320755054428
La Rioja,"Administración pública, salud y educación",2014,705.8062723666701,20.96749525385392
La Rioja,Comercio,2014,541.8967617401819,16.098210266348183
La Rioja,Servicios financieros e inmobiliarios,2014,288.6334530084211,8.574478285329734
La Rioja,Transporte y comunicaciones,2014,220.697441253709,6.5562927579380466
La Rioja,Construcción,2014,202.9730856948643,6.02975260718032
La Rioja,Resto / no clasificado,2014,187.38346678708592,5.566629405735574
La Rioja,Hotelería y gastronomía,2014,126.82431867443783,3.767589498691887
La Rioja,"Agro, pesca y silvicultura",2014,109.68312308775182,3.2583733707251095
La Rioja,Otros servicios,2014,89.44864795643713,2.6572647125979434
La Rioja,Minería y energía,2014,58.72636327338934,1.7445930865448613
La Rioja,Industria manufacturera,2015,855.6104345375444,24.866288965005175
La Rioja,"Administración pública, salud y educación",2015,728.1498379776721,21.161948884787684
La Rioja,Comercio,2015,565.0574670712215,16.422055752068246
La Rioja,Servicios financieros e inmobiliarios,2015,294.6327285049259,8.562801796019846
La Rioja,Transporte y comunicaciones,2015,227.0300219174276,6.598089388404359
La Rioja,Resto / no clasificado,2015,200.90678091010827,5.838879316426244
La Rioja,Construcción,2015,181.96585642374697,5.288406247690503
La Rioja,Hotelería y gastronomía,2015,139.57038395601083,4.056282343357276
La Rioja,"Agro, pesca y silvicultura",2015,109.53024353557431,3.1832368753603233
La Rioja,Otros servicios,2015,81.87076611452784,2.3793797338277685
La Rioja,Minería y energía,2015,56.52037449045097,1.6426306970525726
La Rioja,Industria manufacturera,2016,827.278765761206,24.398233147841427
La Rioja,"Administración pública, salud y educación",2016,760.4123495397686,22.42619847192404
La Rioja,Comercio,2016,558.8487761770562,16.48165443120945
La Rioja,Servicios financieros e inmobiliarios,2016,295.51435144547344,8.715354900310574
La Rioja,Transporte y comunicaciones,2016,226.05562842596726,6.666867511876362
La Rioja,Resto / no clasificado,2016,195.4202275768208,5.763363537847363
La Rioja,Hotelería y gastronomía,2016,160.68474184163398,4.738939227027769
La Rioja,Construcción,2016,125.98276027402314,3.7155030262936437
La Rioja,"Agro, pesca y silvicultura",2016,103.60159760110103,3.055434319572674
La Rioja,Otros servicios,2016,79.22676085999545,2.3365678692741945
La Rioja,Minería y energía,2016,57.70631503625814,1.7018835568225053
La Rioja,"Administración pública, salud y educación",2017,802.0899507706818,22.914042187287176
La Rioja,Industria manufacturera,2017,790.1307701285233,22.57239326188111
La Rioja,Comercio,2017,556.5835481044567,15.900434720272116
La Rioja,Servicios financieros e inmobiliarios,2017,306.10597569738894,8.744811269822302
La Rioja,Transporte y comunicaciones,2017,242.10729647274513,6.916502070492348
La Rioja,Resto / no clasificado,2017,201.68872900683425,5.761827636317342
La Rioja,Construcción,2017,185.52865730506312,5.300167987835054
La Rioja,Hotelería y gastronomía,2017,167.25250497308863,4.778056315504826
La Rioja,"Agro, pesca y silvicultura",2017,107.9249209377092,3.083190593586347
La Rioja,Otros servicios,2017,82.23284613514777,2.3492214354648993
La Rioja,Minería y energía,2017,58.78455535327297,1.6793525215364795
La Rioja,"Administración pública, salud y educación",2018,845.8881432942637,25.058169551367477
La Rioja,Industria manufacturera,2018,676.8006903721761,20.049206962260016
La Rioja,Comercio,2018,503.4478988634917,14.913890104749303
La Rioja,Servicios financieros e inmobiliarios,2018,318.0577958613986,9.42198591978207
La Rioja,Transporte y comunicaciones,2018,246.5278487543991,7.303018350823009
La Rioja,Resto / no clasificado,2018,207.1908116621493,6.137717533072781
La Rioja,Hotelería y gastronomía,2018,160.08039361638143,4.742141944994127
La Rioja,Construcción,2018,158.83045459958805,4.705114373370177
La Rioja,"Agro, pesca y silvicultura",2018,113.22961008768134,3.354257640688211
La Rioja,Otros servicios,2018,87.58658123698426,2.5946213107014438
La Rioja,Minería y energía,2018,58.05783116159051,1.7198763081913822
La Rioja,"Administración pública, salud y educación",2019,896.4855259246748,27.235060055367615
La Rioja,Industria manufacturera,2019,645.5617931106482,19.612044697190782
La Rioja,Comercio,2019,458.7469720797952,13.93664590616163
La Rioja,Servicios financieros e inmobiliarios,2019,314.9348574068066,9.567661169047922
La Rioja,Transporte y comunicaciones,2019,227.91224993671622,6.923930877721686
La Rioja,Resto / no clasificado,2019,180.9246368804856,5.496456114953077
La Rioja,Hotelería y gastronomía,2019,166.13673868959296,5.047202575799492
La Rioja,"Agro, pesca y silvicultura",2019,130.1609486231307,3.9542649045651626
La Rioja,Construcción,2019,126.76159069166614,3.8509930560680723
La Rioja,Otros servicios,2019,86.69252628054805,2.6337024874628545
La Rioja,Minería y energía,2019,57.34196983536491,1.7420381556617133
La Rioja,"Administración pública, salud y educación",2020,778.897075558403,26.780448140064895
La Rioja,Industria manufacturera,2020,598.0840666417661,20.563640348265697
La Rioja,Comercio,2020,429.9684269481179,14.783400170676282
La Rioja,Servicios financieros e inmobiliarios,2020,320.5333833063472,11.020747051388215
La Rioja,Resto / no clasificado,2020,181.8746210074381,6.253308696006833
La Rioja,Transporte y comunicaciones,2020,167.30067428972444,5.7522196092491384
La Rioja,"Agro, pesca y silvicultura",2020,129.17752490635172,4.441449474099482
La Rioja,Construcción,2020,93.74004283028718,3.2230193621721126
La Rioja,Hotelería y gastronomía,2020,88.47698753661973,3.0420622321824946
La Rioja,Otros servicios,2020,62.32092207416104,2.1427506586176057
La Rioja,Minería y energía,2020,58.0805004786369,1.9969542572772458
La Rioja,"Administración pública, salud y educación",2021,832.581577487326,25.898928940768354
La Rioja,Industria manufacturera,2021,640.9071131134293,19.936554241629693
La Rioja,Comercio,2021,468.1944543497972,14.564020189182955
La Rioja,Servicios financieros e inmobiliarios,2021,326.4157908043473,10.153743008222143
La Rioja,Transporte y comunicaciones,2021,207.96873656855388,6.469236980411496
La Rioja,Resto / no clasificado,2021,191.99127312888737,5.9722295982322455
La Rioja,Construcción,2021,161.63249117785708,5.027865757212735
La Rioja,"Agro, pesca y silvicultura",2021,134.66908726638658,4.189121181561781
La Rioja,Hotelería y gastronomía,2021,115.16095084421244,3.5822859444796893
La Rioja,Otros servicios,2021,74.01668578360628,2.3024204923270464
La Rioja,Minería y energía,2021,61.1954656864166,1.9035936659718582
La Rioja,"Administración pública, salud y educación",2022,877.7473221493268,25.218450869955902
La Rioja,Industria manufacturera,2022,670.2819354715893,19.25778824060431
La Rioja,Comercio,2022,499.8304687195678,14.360568013862915
La Rioja,Servicios financieros e inmobiliarios,2022,330.9343281083682,9.50803367209014
La Rioja,Transporte y comunicaciones,2022,234.4112667204211,6.73484141048439
La Rioja,Resto / no clasificado,2022,211.87468099747517,6.08734552472198
La Rioja,Construcción,2022,211.234658927474,6.068957128972176
La Rioja,Hotelería y gastronomía,2022,157.03134665199008,4.5116483988686165
La Rioja,"Agro, pesca y silvicultura",2022,143.12095597479407,4.111990667056043
La Rioja,Otros servicios,2022,79.34170693585035,2.2795568699664828
La Rioja,Minería y energía,2022,64.76722464936304,1.8608192034170494
La Rioja,"Administración pública, salud y educación",2023,794.2925441621221,22.936763035331968
La Rioja,Industria manufacturera,2023,674.1924512441132,19.468636093906895
La Rioja,Comercio,2023,533.5690237684989,15.407857408609285
La Rioja,Servicios financieros e inmobiliarios,2023,335.73124787880704,9.694901623778478
La Rioja,Transporte y comunicaciones,2023,232.60830661655257,6.717023404193921
La Rioja,Resto / no clasificado,2023,223.9970466230616,6.4683562961390555
La Rioja,Construcción,2023,187.717908731676,5.4207246709188635
La Rioja,Hotelería y gastronomía,2023,174.87009880122312,5.049718831743274
La Rioja,"Agro, pesca y silvicultura",2023,158.5162680320549,4.577469729281889
La Rioja,Otros servicios,2023,82.09244174594068,2.370581087733478
La Rioja,Minería y energía,2023,65.37970329264346,1.8879678183628963
La Rioja,"Administración pública, salud y educación",2024,836.2570080942625,25.984072942138763
La Rioja,Industria manufacturera,2024,602.2350617879703,18.712572357956457
La Rioja,Comercio,2024,475.68251124711753,14.780347369180568
La Rioja,Servicios financieros e inmobiliarios,2024,334.6113703066016,10.397002559212867
La Rioja,Resto / no clasificado,2024,214.9813823300084,6.679874566785213
La Rioja,Transporte y comunicaciones,2024,202.2068149688784,6.282944810857295
La Rioja,Hotelería y gastronomía,2024,169.04353440395667,5.252499513707202
La Rioja,"Agro, pesca y silvicultura",2024,156.8987623605803,4.875138678956305
La Rioja,Construcción,2024,84.32280206201744,2.6200675369622926
La Rioja,Otros servicios,2024,77.54539496103291,2.4094807929756867
La Rioja,Minería y energía,2024,64.55995632640102,2.005998871267345
Mendoza,Industria manufacturera,2004,3775.102419232699,23.16803314762711
Mendoza,Minería y energía,2004,2879.3593566148065,17.670803493469435
Mendoza,Comercio,2004,2127.746640447177,13.058110541449077
Mendoza,"Administración pública, salud y educación",2004,2026.4866002658234,12.436671516245493
Mendoza,"Agro, pesca y silvicultura",2004,1600.1989015364184,9.820517982430665
Mendoza,Servicios financieros e inmobiliarios,2004,1115.3028762555796,6.8446815840257536
Mendoza,Transporte y comunicaciones,2004,997.5116692218078,6.121789782427399
Mendoza,Resto / no clasificado,2004,690.7191357199779,4.238985345280612
Mendoza,Construcción,2004,436.6025628649726,2.6794564823622937
Mendoza,Otros servicios,2004,383.06135907182494,2.350870858320966
Mendoza,Hotelería y gastronomía,2004,262.3534805421796,1.6100792663611962
Mendoza,Industria manufacturera,2005,3933.8280119447963,23.303530056555207
Mendoza,Minería y energía,2005,2794.8007800729665,16.556067978253107
Mendoza,Comercio,2005,2258.83290000754,13.381057895319131
Mendoza,"Administración pública, salud y educación",2005,1968.0226552427796,11.658332534918989
Mendoza,"Agro, pesca y silvicultura",2005,1647.6856960958637,9.760694424396934
Mendoza,Transporte y comunicaciones,2005,1189.4385016358542,7.046092454761871
Mendoza,Servicios financieros e inmobiliarios,2005,1146.9272148251414,6.794260639306746
Mendoza,Resto / no clasificado,2005,756.8313269540859,4.483378917904914
Mendoza,Construcción,2005,468.43018131555874,2.7749247746822734
Mendoza,Otros servicios,2005,423.13953012206946,2.506628334633626
Mendoza,Hotelería y gastronomía,2005,292.8877051860934,1.7350319892671986
Mendoza,Industria manufacturera,2006,4271.713501511779,23.042829280633438
Mendoza,Minería y energía,2006,3018.1129090103564,16.28055357349902
Mendoza,Comercio,2006,2524.290538646651,13.616736215143527
Mendoza,"Administración pública, salud y educación",2006,2104.0647542260567,11.349919630581594
Mendoza,"Agro, pesca y silvicultura",2006,1803.539306152982,9.72880047266453
Mendoza,Transporte y comunicaciones,2006,1394.4720896072727,7.522176355239341
Mendoza,Servicios financieros e inmobiliarios,2006,1207.3487134480904,6.512780006508135
Mendoza,Resto / no clasificado,2006,853.2170346560165,4.602493697657612
Mendoza,Construcción,2006,545.7733644085099,2.9440556951048973
Mendoza,Otros servicios,2006,473.13000949665775,2.5521969187581526
Mendoza,Hotelería y gastronomía,2006,342.4845033004948,1.847458154209755
Mendoza,Industria manufacturera,2007,4465.132255630757,22.636217302700985
Mendoza,Minería y energía,2007,3312.705928207457,16.793932846286292
Mendoza,Comercio,2007,2697.520340782027,13.675217914406934
Mendoza,"Administración pública, salud y educación",2007,2184.5498216492506,11.074687521085236
Mendoza,"Agro, pesca y silvicultura",2007,1841.1335120569688,9.333720901469531
Mendoza,Transporte y comunicaciones,2007,1580.3287342234999,8.011557685099786
Mendoza,Servicios financieros e inmobiliarios,2007,1274.01049336661,6.458661630324773
Mendoza,Resto / no clasificado,2007,922.1764231856806,4.675020741061971
Mendoza,Construcción,2007,605.9339511507634,3.071813286613459
Mendoza,Otros servicios,2007,486.5063940704216,2.466369152099362
Mendoza,Hotelería y gastronomía,2007,355.61352288299736,1.8028010188516639
Mendoza,Industria manufacturera,2008,4664.4366918799205,22.797705731355904
Mendoza,Minería y energía,2008,3590.9466350376847,17.550960617625492
Mendoza,Comercio,2008,2843.7074088589006,13.898785421635385
Mendoza,"Administración pública, salud y educación",2008,2234.203064835719,10.919797476271428
Mendoza,"Agro, pesca y silvicultura",2008,1739.7270845969322,8.5030173518178
Mendoza,Transporte y comunicaciones,2008,1632.9463518276862,7.981120307381617
Mendoza,Servicios financieros e inmobiliarios,2008,1337.7523131278292,6.538342267399789
Mendoza,Resto / no clasificado,2008,982.0385264584064,4.799770437881093
Mendoza,Construcción,2008,595.9026931408046,2.912509085265611
Mendoza,Otros servicios,2008,490.81062407636574,2.398865482941404
Mendoza,Hotelería y gastronomía,2008,347.64308805020715,1.6991258204244706
Mendoza,Industria manufacturera,2009,4442.165074692515,23.040479002304107
Mendoza,Minería y energía,2009,3094.732621509543,16.05165967151093
