provincia,sector,anio,vab,nota_calidad
Jujuy,Fabricación de equipo de transporte n.c.p.,2008,0.017700873181784427,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2009,0.012482361818907085,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2010,0.01797363177905157,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2011,0.015229011472629839,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2012,0.008802378081062753,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2013,0.014316937977544655,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2014,0.0067226987893383916,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2015,0.009443129155815024,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2016,0.006818630179758649,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2017,0.00974121126659359,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2018,0.005443506599280478,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2019,0.0027065676436124854,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2020,0.0012467002132131651,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2021,0.0028453581988551516,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2022,0.0037763829078879536,definitivo
Jujuy,Fabricación de equipo de transporte n.c.p.,2023,0.004028273179884528,provisorio
Jujuy,Fabricación de equipo de transporte n.c.p.,2024,0.003802384668117023,preliminar
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2004,37.16283784698355,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2005,36.555312306261904,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2006,42.21803213033725,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2007,48.563828074441425,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2008,43.801546165766936,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2009,35.996603538903514,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2010,40.68213138239418,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2011,45.887624404242594,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2012,43.79668070450454,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2013,42.613517760868746,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2014,37.66760174854663,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2015,45.38455438951183,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2016,37.88618781907506,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2017,42.87923661965319,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2018,30.428526113874245,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2019,24.639745133982803,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2020,21.937636699729705,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2021,21.799397220308126,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2022,19.809270410478767,definitivo
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2023,19.18543998501189,provisorio
Jujuy,Fabricación de muebles y colchones; industrias manufactureras n.c.p.,2024,12.669655762372484,preliminar
Jujuy,Reciclamiento,2004,0.21604384936157575,definitivo
Jujuy,Reciclamiento,2005,0.2078668697963307,definitivo
Jujuy,Reciclamiento,2006,0.18436191904645713,definitivo
Jujuy,Reciclamiento,2007,0.17587837753604024,definitivo
Jujuy,Reciclamiento,2008,0.1465001639518261,definitivo
Jujuy,Reciclamiento,2009,0.1328511858366262,definitivo
Jujuy,Reciclamiento,2010,0.15659237376181379,definitivo
Jujuy,Reciclamiento,2011,0.16547497718152368,definitivo
Jujuy,Reciclamiento,2012,0.14555681028541287,definitivo
Jujuy,Reciclamiento,2013,0.1355051168046777,definitivo
Jujuy,Reciclamiento,2014,0.1260352783501208,definitivo
Jujuy,Reciclamiento,2015,0.1393575766419852,definitivo
Jujuy,Reciclamiento,2016,0.1353379592879555,definitivo
Jujuy,Reciclamiento,2017,0.15524884045932869,definitivo
Jujuy,Reciclamiento,2018,0.14314392791333028,definitivo
Jujuy,Reciclamiento,2019,0.128565649660348,definitivo
Jujuy,Reciclamiento,2020,0.11057952573707784,definitivo
Jujuy,Reciclamiento,2021,0.1506407334358944,definitivo
Jujuy,Reciclamiento,2022,0.1541226852278919,definitivo
Jujuy,Reciclamiento,2023,0.14012174622177473,provisorio
Jujuy,Reciclamiento,2024,0.11749241245062782,preliminar
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2004,1.2718908619667224,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2005,1.2660013138374342,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2006,1.5417750566858737,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2007,1.970189712208112,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2008,2.179058184750176,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2009,1.5144408679057388,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2010,2.3723511641608592,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2011,3.209759975545089,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2012,2.621259978044338,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2013,2.678471437372778,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2014,2.156674256340961,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2015,2.166092244444712,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2016,2.1793087309769503,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2017,2.614317076544112,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2018,2.0225258160033763,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2019,1.7312930704616312,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2020,1.7191590437813922,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2021,2.7203689399243594,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2022,2.9703657925758726,definitivo
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2023,2.6893811891897514,provisorio
Jujuy,"Reparación, mantenimiento e instalación de maquinas y equipos",2024,2.102246827204611,preliminar
Jujuy,Generación captación y distribución de energía eléctrica,2004,37.30290834789926,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2005,39.99490440024483,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2006,41.56903795302917,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2007,40.463417467918255,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2008,46.93077468729379,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2009,45.35613364923865,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2010,47.43803504547513,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2011,49.33054955456084,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2012,53.96072458485768,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2013,55.714405511664246,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2014,58.894567955047435,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2015,62.89000467491806,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2016,61.56941782510631,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2017,62.400342118313105,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2018,61.44598752122155,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2019,56.438330730499175,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2020,57.98837700467639,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2021,60.794735451741026,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2022,61.44075370672639,definitivo
Jujuy,Generación captación y distribución de energía eléctrica,2023,62.47814997063406,provisorio
Jujuy,Generación captación y distribución de energía eléctrica,2024,62.36988714470053,preliminar
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2004,9.141020336123278,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2005,9.406889296495729,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2006,9.970409014585647,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2007,10.484868817501706,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2008,9.748044540002281,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2009,9.317472557346084,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2010,10.726505953360133,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2011,10.028747074690987,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2012,10.10032229996724,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2013,10.386879818026015,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2014,11.183646404133071,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2015,11.693677560597884,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2016,11.64218802822626,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2017,11.875389134936345,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2018,12.66885245367784,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2019,10.080244222925318,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2020,9.369411191545382,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2021,9.755660385652126,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2022,10.617917593574061,definitivo
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2023,9.901991212638167,provisorio
Jujuy,Fabricación de gas ; distribución de combustibles gaseosos por tuberías,2024,9.0049366384823,preliminar
Jujuy,"Captación , depuración y distribución de agua",2004,18.518443302041764,definitivo
Jujuy,"Captación , depuración y distribución de agua",2005,19.140972416574655,definitivo
Jujuy,"Captación , depuración y distribución de agua",2006,19.30906713305013,definitivo
Jujuy,"Captación , depuración y distribución de agua",2007,19.436207527600132,definitivo
Jujuy,"Captación , depuración y distribución de agua",2008,20.00275716521289,definitivo
Jujuy,"Captación , depuración y distribución de agua",2009,20.227011122815135,definitivo
Jujuy,"Captación , depuración y distribución de agua",2010,20.10670065656499,definitivo
Jujuy,"Captación , depuración y distribución de agua",2011,20.80320236852479,definitivo
Jujuy,"Captación , depuración y distribución de agua",2012,21.203845657287474,definitivo
Jujuy,"Captación , depuración y distribución de agua",2013,20.96645954159896,definitivo
Jujuy,"Captación , depuración y distribución de agua",2014,20.52841931460753,definitivo
Jujuy,"Captación , depuración y distribución de agua",2015,20.75678456145803,definitivo
Jujuy,"Captación , depuración y distribución de agua",2016,20.45819152661758,definitivo
Jujuy,"Captación , depuración y distribución de agua",2017,19.83872793394855,definitivo
Jujuy,"Captación , depuración y distribución de agua",2018,20.34373323056604,definitivo
Jujuy,"Captación , depuración y distribución de agua",2019,21.032396008712382,definitivo
Jujuy,"Captación , depuración y distribución de agua",2020,22.53994095368953,definitivo
Jujuy,"Captación , depuración y distribución de agua",2021,22.901920254637822,definitivo
Jujuy,"Captación , depuración y distribución de agua",2022,23.517461538440283,definitivo
Jujuy,"Captación , depuración y distribución de agua",2023,23.396058287019105,provisorio
Jujuy,"Captación , depuración y distribución de agua",2024,25.069372828251836,preliminar
Jujuy,Construcción,2004,171.4001063843545,definitivo
Jujuy,Construcción,2005,195.3260664233911,definitivo
Jujuy,Construcción,2006,184.3103757018799,definitivo
Jujuy,Construcción,2007,171.3092054223635,definitivo
Jujuy,Construcción,2008,164.7394426925592,definitivo
Jujuy,Construcción,2009,183.58947161883788,definitivo
Jujuy,Construcción,2010,182.31120265440103,definitivo
Jujuy,Construcción,2011,205.41656088437296,definitivo
Jujuy,Construcción,2012,195.83984043647524,definitivo
Jujuy,Construcción,2013,199.68511376314746,definitivo
Jujuy,Construcción,2014,207.03932449406315,definitivo
Jujuy,Construcción,2015,212.2479850692186,definitivo
Jujuy,Construcción,2016,184.60423427856682,definitivo
Jujuy,Construcción,2017,222.77927067901464,definitivo
Jujuy,Construcción,2018,260.00866632379064,definitivo
Jujuy,Construcción,2019,266.3246387409002,definitivo
Jujuy,Construcción,2020,187.1886958106931,definitivo
Jujuy,Construcción,2021,307.60271763069176,definitivo
Jujuy,Construcción,2022,376.96332241991996,definitivo
Jujuy,Construcción,2023,350.79246257198855,provisorio
Jujuy,Construcción,2024,238.373126336453,preliminar
Jujuy,"Comercio mayorista, minorista y reparaciones",2004,529.5461782766628,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2005,558.4883186546463,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2006,605.4969528131072,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2007,663.755269942892,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2008,691.6382117250153,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2009,671.2517438312917,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2010,743.8528450159479,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2011,808.8854769520789,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2012,784.342355482043,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2013,777.8989540365324,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2014,740.9186709272752,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2015,780.3824220371542,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2016,644.6872140290997,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2017,649.2090935055912,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2018,634.2819135725854,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2019,643.411390892128,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2020,668.1867307870657,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2021,745.0019494834281,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2022,810.1447963857668,definitivo
Jujuy,"Comercio mayorista, minorista y reparaciones",2023,812.9607528293584,provisorio
Jujuy,"Comercio mayorista, minorista y reparaciones",2024,723.4306060155977,preliminar
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2004,12.997825160799083,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2005,15.82414168668041,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2006,16.69370014655578,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2007,19.31313917667122,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2008,18.821193593697686,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2009,15.090457024542024,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2010,15.228175511320396,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2011,16.458576870812323,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2012,16.199403309125714,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2013,16.265378672429527,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2014,15.910040459097553,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2015,19.048078580160663,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2016,18.886061873206597,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2017,17.269011051335866,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2018,18.389066941119374,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2019,18.19009500986028,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2020,5.523213872350074,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2021,14.014850879527744,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2022,15.867739268138083,definitivo
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2023,13.917154081229201,provisorio
Jujuy,Hoteles; campamentos y otros tipos de hospedaje temporal,2024,14.893133624289007,preliminar
Jujuy,"Restaurantes, bares y cantinas",2004,54.32622732179821,definitivo
Jujuy,"Restaurantes, bares y cantinas",2005,52.60921413486104,definitivo
Jujuy,"Restaurantes, bares y cantinas",2006,56.17378057392553,definitivo
Jujuy,"Restaurantes, bares y cantinas",2007,69.92125129366867,definitivo
Jujuy,"Restaurantes, bares y cantinas",2008,82.78320139513633,definitivo
Jujuy,"Restaurantes, bares y cantinas",2009,96.40764469693238,definitivo
Jujuy,"Restaurantes, bares y cantinas",2010,100.28884447773876,definitivo
Jujuy,"Restaurantes, bares y cantinas",2011,94.96619411294203,definitivo
Jujuy,"Restaurantes, bares y cantinas",2012,101.76095805394269,definitivo
Jujuy,"Restaurantes, bares y cantinas",2013,100.57422158259921,definitivo
Jujuy,"Restaurantes, bares y cantinas",2014,100.37861603405473,definitivo
Jujuy,"Restaurantes, bares y cantinas",2015,98.74834480169551,definitivo
Jujuy,"Restaurantes, bares y cantinas",2016,101.66378342403664,definitivo
Jujuy,"Restaurantes, bares y cantinas",2017,110.88000973886142,definitivo
Jujuy,"Restaurantes, bares y cantinas",2018,120.25498330034688,definitivo
Jujuy,"Restaurantes, bares y cantinas",2019,125.62426820980549,definitivo
Jujuy,"Restaurantes, bares y cantinas",2020,71.37454200134367,definitivo
Jujuy,"Restaurantes, bares y cantinas",2021,99.37786514937277,definitivo
Jujuy,"Restaurantes, bares y cantinas",2022,109.14210166927928,definitivo
Jujuy,"Restaurantes, bares y cantinas",2023,111.10232723160243,provisorio
Jujuy,"Restaurantes, bares y cantinas",2024,115.67814127720726,preliminar
Jujuy,Transporte,2004,138.59984914917126,definitivo
Jujuy,Transporte,2005,148.7664173558113,definitivo
Jujuy,Transporte,2006,165.32261379591233,definitivo
Jujuy,Transporte,2007,180.67938073667,definitivo
Jujuy,Transporte,2008,192.58816151026437,definitivo
Jujuy,Transporte,2009,181.77061859119192,definitivo
Jujuy,Transporte,2010,215.2907875589999,definitivo
Jujuy,Transporte,2011,231.4413524281822,definitivo
Jujuy,Transporte,2012,218.0779233889703,definitivo
Jujuy,Transporte,2013,215.93858956868252,definitivo
Jujuy,Transporte,2014,211.013310325111,definitivo
Jujuy,Transporte,2015,220.09234206452626,definitivo
Jujuy,Transporte,2016,238.8340676777789,definitivo
Jujuy,Transporte,2017,247.2501431573488,definitivo
Jujuy,Transporte,2018,237.5347206860002,definitivo
Jujuy,Transporte,2019,237.16293443809002,definitivo
Jujuy,Transporte,2020,168.25616431388147,definitivo
Jujuy,Transporte,2021,190.81251932303707,definitivo
Jujuy,Transporte,2022,219.6898299579238,definitivo
Jujuy,Transporte,2023,214.87711466923457,provisorio
Jujuy,Transporte,2024,219.75997279139747,preliminar
Jujuy,Comunicaciones,2004,211.64039370030162,definitivo
Jujuy,Comunicaciones,2005,238.17464837606036,definitivo
Jujuy,Comunicaciones,2006,304.70877075866946,definitivo
Jujuy,Comunicaciones,2007,344.94040147749473,definitivo
Jujuy,Comunicaciones,2008,369.076894443405,definitivo
Jujuy,Comunicaciones,2009,403.1921227324696,definitivo
Jujuy,Comunicaciones,2010,442.0668450653463,definitivo
Jujuy,Comunicaciones,2011,491.31208352244056,definitivo
Jujuy,Comunicaciones,2012,531.5996009489073,definitivo
Jujuy,Comunicaciones,2013,579.2923380479933,definitivo
Jujuy,Comunicaciones,2014,617.7311485247706,definitivo
Jujuy,Comunicaciones,2015,700.4808403607511,definitivo
Jujuy,Comunicaciones,2016,752.3009820906601,definitivo
Jujuy,Comunicaciones,2017,755.2249234328806,definitivo
Jujuy,Comunicaciones,2018,763.6662759229408,definitivo
Jujuy,Comunicaciones,2019,750.3379717460585,definitivo
Jujuy,Comunicaciones,2020,722.3803013919144,definitivo
Jujuy,Comunicaciones,2021,729.6418312949884,definitivo
Jujuy,Comunicaciones,2022,759.7877695780559,definitivo
Jujuy,Comunicaciones,2023,795.9894328857722,provisorio
Jujuy,Comunicaciones,2024,772.6114871991927,preliminar
Jujuy,Intermediación financiera y otros servicios financieros,2004,47.477904612633935,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2005,57.071545044520356,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2006,69.44573154628333,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2007,79.16093231571497,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2008,90.5291272137518,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2009,93.6622975191625,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2010,94.62393122649584,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2011,99.91087875029085,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2012,113.29112272931734,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2013,119.98786992924879,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2014,114.77181181790931,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2015,110.05797580619269,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2016,99.59715640259545,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2017,104.98560105671078,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2018,125.31665694433568,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2019,87.99061337850266,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2020,82.22787614943815,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2021,77.79265890743484,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2022,77.16467610029981,definitivo
Jujuy,Intermediación financiera y otros servicios financieros,2023,70.54653306046433,provisorio
Jujuy,Intermediación financiera y otros servicios financieros,2024,61.92520852278816,preliminar
Jujuy,Servicios de seguros,2004,21.521750258918487,definitivo
Jujuy,Servicios de seguros,2005,22.834003242065602,definitivo
Jujuy,Servicios de seguros,2006,23.367165396345158,definitivo
Jujuy,Servicios de seguros,2007,25.21790339669124,definitivo
Jujuy,Servicios de seguros,2008,44.32002928704315,definitivo
Jujuy,Servicios de seguros,2009,35.08791478096358,definitivo
Jujuy,Servicios de seguros,2010,30.6623437082422,definitivo
Jujuy,Servicios de seguros,2011,32.3749891213132,definitivo
Jujuy,Servicios de seguros,2012,36.84655734447538,definitivo
Jujuy,Servicios de seguros,2013,25.42020375981219,definitivo
Jujuy,Servicios de seguros,2014,29.79374237458811,definitivo
Jujuy,Servicios de seguros,2015,31.921295363727342,definitivo
Jujuy,Servicios de seguros,2016,30.70861588095704,definitivo
Jujuy,Servicios de seguros,2017,30.091185930670868,definitivo
Jujuy,Servicios de seguros,2018,31.17683052067846,definitivo
Jujuy,Servicios de seguros,2019,31.321369093671827,definitivo
Jujuy,Servicios de seguros,2020,32.14758942532378,definitivo
Jujuy,Servicios de seguros,2021,32.27928964139287,definitivo
Jujuy,Servicios de seguros,2022,31.479624022848764,definitivo
Jujuy,Servicios de seguros,2023,32.667867877512144,provisorio
Jujuy,Servicios de seguros,2024,28.993364069885686,preliminar
Jujuy,Servicios auxiliares a la actividad financiera,2004,3.9396874341898696,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2005,3.988412797947487,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2006,4.238317137333717,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2007,4.9337948135971965,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2008,5.7579413727411835,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2009,5.5814091398495975,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2010,5.799697903443649,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2011,6.815455506031984,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2012,7.071837721807278,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2013,7.659572096565875,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2014,7.065560261435044,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2015,7.318925569676156,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2016,6.842378499862419,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2017,7.503007664803837,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2018,7.521641176117597,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2019,6.536680731072562,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2020,8.622770394765112,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2021,9.7702760903256,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2022,10.214771587135388,definitivo
Jujuy,Servicios auxiliares a la actividad financiera,2023,12.645607203724461,provisorio
Jujuy,Servicios auxiliares a la actividad financiera,2024,14.853755936585051,preliminar
Jujuy,Propiedad de la vivienda*,2004,222.48400316840448,definitivo
Jujuy,Propiedad de la vivienda*,2005,227.0528005031118,definitivo
Jujuy,Propiedad de la vivienda*,2006,233.60938194729252,definitivo
Jujuy,Propiedad de la vivienda*,2007,239.19674982810338,definitivo
Jujuy,Propiedad de la vivienda*,2008,245.9134944734435,definitivo
Jujuy,Propiedad de la vivienda*,2009,251.66814956236664,definitivo
Jujuy,Propiedad de la vivienda*,2010,258.8322795480472,definitivo
Jujuy,Propiedad de la vivienda*,2011,264.01103147612804,definitivo
Jujuy,Propiedad de la vivienda*,2012,270.8107805572704,definitivo
Jujuy,Propiedad de la vivienda*,2013,276.5277888339139,definitivo
Jujuy,Propiedad de la vivienda*,2014,282.4114751097483,definitivo
Jujuy,Propiedad de la vivienda*,2015,287.40619638952944,definitivo
Jujuy,Propiedad de la vivienda*,2016,292.8728336861785,definitivo
Jujuy,Propiedad de la vivienda*,2017,298.3214625601229,definitivo
Jujuy,Propiedad de la vivienda*,2018,303.8489364190278,definitivo
Jujuy,Propiedad de la vivienda*,2019,310.34408871870994,definitivo
Jujuy,Propiedad de la vivienda*,2020,314.99945752714063,definitivo
Jujuy,Propiedad de la vivienda*,2021,321.0003345207864,definitivo
Jujuy,Propiedad de la vivienda*,2022,328.233548240765,definitivo
Jujuy,Propiedad de la vivienda*,2023,333.9850616186792,provisorio
Jujuy,Propiedad de la vivienda*,2024,339.43344270033856,preliminar
Jujuy,Resto,2004,193.9356076669167,definitivo
Jujuy,Resto,2005,215.23028485077768,definitivo
Jujuy,Resto,2006,224.40899278716037,definitivo
Jujuy,Resto,2007,243.14790653743538,definitivo
Jujuy,Resto,2008,279.09760111603526,definitivo
Jujuy,Resto,2009,283.14187024383267,definitivo
Jujuy,Resto,2010,297.2018727704177,definitivo
Jujuy,Resto,2011,323.9485135268349,definitivo
Jujuy,Resto,2012,313.1360875741185,definitivo
Jujuy,Resto,2013,318.89264030183875,definitivo
